"","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","TotalArea","IsRemodeled","IsRemodeledRecently","NewHouse","HouseAge","LastSold","TimeRemodeledSold","HouseInsideSF","FenceCondB","GarageFinishCondB","FunctionalB","BsmtFinishB1","BsmtFinishB2","ExterQualB","ExterCondlB","BsmtQualB","BsmtCondB","BsmtExposureB","HeatingQCB","KitchenQualB","FireplaceQuB","GarageQualB","GarageCondB","PoolQCBad","FenceCondG","GarageFinishCondG","FunctionalG","BsmtFinishG1","BsmtFinishG2","ExterQualG","ExterCondlG","BsmtQualG","BsmtCondG","BsmtExposureG","HeatingQCG","KitchenQualG","FireplaceQuG","GarageQualG","GarageCondG","IsPoolQCG","RegShape","LandContourLvl","LandSlopeGtl","ElectricalBreaker"
"663","20","RL",120,13560,"Pave",NA,"Reg","Lvl","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,3,1968,1968,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",216,3,3,"CBlock",2,2,0,1,0,1,0,1392,1392,"GasA",4,"Y","SBrkr",1392,0,0,1392,1,0,1,0,2,1,3,5,2,2,3,"Attchd",1968,2,2,576,3,3,1,0,0,240,0,0,0,NA,NA,NA,0,"7","2009","WD","Normal",11.6082356447746,20280,0,1,0,42,1,41,1392,NA,0,1,1,1,0,0,1,1,1,0,0,0,0,0,NA,NA,1,0,0,0,1,1,0,0,0,1,1,1,1,1,NA,1,1,1,1
"664","85","RL",90,10012,"Pave",NA,"Reg","Lvl","Inside","Gtl","Edwards","Norm","Norm","1Fam","SFoyer",4,5,1972,1972,"Gable","CompShg","Plywood","Plywood","None",0,3,3,"CBlock",4,3,3,4,920,3,180,38,1138,"GasA",3,"Y","SBrkr",1181,0,0,1181,1,0,2,0,3,1,3,6,7,0,0,"Detchd",1974,2,2,588,3,3,1,0,0,180,0,0,0,NA,3,NA,0,"4","2008","WD","Normal",11.8313791960888,15508,0,1,0,38,2,36,1181,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,NA,1,1,1,1
"665","20","RL",49,20896,"Pave",NA,"IR2","Lvl","CulDSac","Gtl","Somerst","RRAn","Norm","1Fam","1Story",8,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",6,3,2,6,1721,1,0,356,2077,"GasA",5,"Y","SBrkr",2097,0,0,2097,1,0,1,1,1,1,6,8,7,1,6,"Attchd",2005,3,3,1134,3,3,1,192,267,0,0,0,0,NA,NA,NA,0,"1","2006","New","Partial",12.9551274580284,30886,1,0,0,5,4,0,2097,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,0,1,1,1,1,1,NA,0,1,1,1
"666","60","RL",106,11194,"Pave",NA,"IR1","Lvl","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",8,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",40,4,3,"PConc",4,3,0,1,0,1,0,1406,1406,"GasA",5,"Y","SBrkr",1454,482,0,1936,0,0,2,1,3,1,4,7,7,1,3,"Attchd",2000,2,2,504,3,3,1,188,124,0,0,0,0,NA,NA,NA,0,"11","2006","WD","Normal",12.3480061414188,18840,0,1,0,10,4,6,1936,NA,0,0,1,1,0,0,0,0,1,0,0,0,0,0,NA,NA,1,1,0,0,1,1,1,1,0,1,1,1,1,1,NA,0,1,1,1
"667","60","RL",0,18450,"Pave",NA,"IR1","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,5,1965,1979,"Flat","Tar&Grv","Plywood","Plywood","BrkCmn",113,3,4,"CBlock",4,3,0,2,187,3,723,111,1021,"GasA",3,"Y","SBrkr",1465,915,0,2380,0,0,2,1,3,1,3,7,1,1,1,"CarPort",1965,1,2,596,3,3,1,0,265,0,0,0,0,NA,NA,NA,0,"8","2007","WD","Abnorml",11.7675676833438,26226,1,1,0,45,3,28,2380,NA,1,1,1,0,0,0,0,0,1,0,0,1,0,0,NA,NA,0,0,0,1,1,1,1,1,0,1,1,0,1,1,NA,0,1,1,1
"668","20","RL",65,8125,"Pave",NA,"Reg","Lvl","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",6,5,1994,1998,"Gable","CompShg","HdBoard","HdBoard","BrkFace",258,3,3,"PConc",4,3,0,6,1138,1,0,270,1408,"GasA",5,"Y","SBrkr",1679,0,0,1679,1,0,2,0,3,1,4,7,7,1,2,"Attchd",1994,2,2,575,3,3,1,224,42,0,0,0,0,NA,NA,NA,0,"10","2008","WD","Normal",12.173032791452,15463,1,1,0,16,2,10,1679,NA,0,0,0,1,0,0,0,0,1,0,0,1,0,0,NA,NA,1,1,1,0,1,1,1,1,0,1,1,0,1,1,NA,1,1,1,1
"669","20","RL",0,14175,"Pave",NA,"Reg","Bnk","Corner","Mod","Sawyer","Norm","Norm","1Fam","1Story",5,6,1956,1987,"Gable","CompShg","CemntBd","Wd Sdng","None",0,3,3,"CBlock",3,3,0,3,988,1,0,200,1188,"GasA",4,"Y","SBrkr",1437,0,0,1437,1,0,1,1,3,1,3,6,5,1,3,"Detchd",1999,1,2,576,3,3,1,304,0,0,0,0,0,NA,NA,NA,0,"11","2006","WD","Normal",12.0317192583854,20305,1,1,0,54,4,19,1437,NA,1,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,0,1,1,0,1,1,1,1,0,1,1,1,1,1,NA,1,0,0,1
"670","30","RL",80,11600,"Pave",NA,"Reg","Lvl","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",4,5,1922,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"BrkTil",2,3,0,1,0,1,0,700,700,"GasA",5,"Y","SBrkr",1180,0,0,1180,0,0,1,0,2,1,2,5,7,1,4,"Detchd",1922,1,1,252,3,2,1,0,0,67,0,0,0,NA,NA,NA,0,"7","2006","WD","Normal",11.8313791960888,15759,1,1,0,88,4,56,1180,NA,1,0,1,1,0,0,1,0,1,0,1,0,0,1,NA,NA,0,1,0,0,1,1,0,1,0,1,0,1,1,0,NA,1,1,1,1
"671","60","RL",64,8633,"Pave",NA,"Reg","Lvl","FR2","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,0,6,193,1,0,545,738,"GasA",5,"Y","SBrkr",738,738,0,1476,1,0,2,1,3,1,4,7,7,0,0,"Attchd",2005,3,2,540,3,3,1,100,35,0,0,0,0,NA,NA,NA,0,"2","2009","WD","Normal",12.0639328783691,13800,0,1,0,5,1,4,1476,NA,0,0,0,1,0,0,0,0,1,0,0,1,0,0,NA,NA,1,1,1,0,1,1,1,1,0,1,1,0,1,1,NA,1,1,1,1
"672","70","RH",54,6629,"Pave",NA,"Reg","Lvl","Inside","Gtl","Edwards","Artery","Norm","1Fam","2Story",6,6,1925,1950,"Gambrel","CompShg","Wd Sdng","Wd Sdng","None",0,3,4,"BrkTil",3,3,0,4,551,1,0,121,672,"GasA",3,"N","SBrkr",697,672,0,1369,1,0,2,0,3,1,3,6,7,0,0,"Detchd",1930,1,1,300,3,3,1,147,0,0,0,0,0,NA,NA,NA,0,"7","2009","WD","Normal",11.5482926088075,11212,1,1,0,85,1,59,1369,NA,1,0,0,1,0,0,0,0,1,0,0,1,0,0,NA,NA,0,1,1,0,1,1,1,1,0,1,1,0,1,1,NA,1,1,1,1
"673","20","RL",0,11250,"Pave",NA,"IR1","Lvl","Inside","Gtl","Veenker","Norm","Norm","1Fam","1Story",6,6,1977,1977,"Gable","CompShg","Plywood","Plywood","None",0,4,3,"CBlock",4,3,0,5,767,1,0,441,1208,"GasA",3,"Y","SBrkr",1208,0,0,1208,1,0,1,1,3,1,3,6,7,1,3,"Attchd",1977,2,2,546,3,3,1,198,42,0,0,0,0,NA,NA,NA,0,"6","2006","WD","Normal",12.0137007528827,16868,0,1,0,33,4,29,1208,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,0,1,1,1,1,1,NA,0,1,1,1
"674","20","RL",110,14442,"Pave",NA,"Reg","Lvl","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",6,7,1957,2004,"Hip","CompShg","CemntBd","CmentBd","BrkFace",106,3,3,"PConc",3,3,0,6,1186,1,0,291,1477,"GasA",5,"Y","SBrkr",1839,0,0,1839,1,0,2,0,3,1,4,7,7,2,3,"Attchd",1957,3,2,416,3,3,1,0,87,0,0,200,0,NA,NA,NA,0,"6","2007","WD","Normal",12.4587749990859,21993,1,1,0,53,3,3,1839,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,0,1,1,1,1,1,NA,1,1,1,1
"675","20","RL",80,9200,"Pave",NA,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1965,1965,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"CBlock",3,3,0,3,892,1,0,244,1136,"GasA",3,"Y","SBrkr",1136,0,0,1136,1,0,1,0,3,1,3,5,7,1,4,"Attchd",1965,2,1,384,3,3,1,426,0,0,0,0,0,NA,NA,NA,0,"7","2008","WD","Normal",11.8493977015914,14634,0,1,0,45,2,43,1136,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,0,1,1,1,1,1,NA,1,1,1,1
"676","160","RL",24,2289,"Pave",NA,"Reg","Lvl","Inside","Gtl","NPkVill","Norm","Norm","Twnhs","2Story",6,6,1978,1978,"Gable","CompShg","Plywood","Brk Cmn","None",0,3,3,"CBlock",3,3,0,5,311,1,0,544,855,"GasA",3,"Y","SBrkr",855,586,0,1441,0,0,2,1,3,1,3,7,7,1,3,"Attchd",1978,1,2,440,3,3,1,28,0,0,0,0,0,NA,NA,NA,0,"4","2009","WD","Normal",11.9083402372249,7373,0,1,0,32,1,31,1441,NA,1,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,0,1,1,0,1,1,1,1,0,1,1,1,1,1,NA,1,1,1,1
"677","70","RM",60,9600,"Pave","Grvl","Reg","Lvl","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",4,2,1900,1950,"Gable","CompShg","AsbShng","Stucco","None",0,3,3,"BrkTil",3,2,0,1,0,1,0,1095,1095,"GasW",2,"N","SBrkr",1095,679,0,1774,1,0,2,0,4,2,3,8,5,0,0,"2Types",1920,1,3,779,2,2,0,0,0,90,0,0,0,NA,NA,NA,0,"5","2006","WD","Normal",11.3736633976367,16267,1,1,0,110,4,56,1774,NA,1,0,1,1,0,0,0,1,1,1,0,1,1,1,NA,NA,0,1,0,0,1,1,1,0,0,0,1,0,0,0,NA,1,1,1,1
"678","30","RL",52,9022,"Pave",NA,"Reg","Lvl","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,8,1924,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"BrkTil",3,3,0,1,0,1,0,768,768,"GasA",5,"Y","SBrkr",792,0,0,792,0,0,1,0,2,1,4,5,7,0,0,"Detchd",1924,1,1,240,2,2,0,316,0,120,0,0,0,NA,NA,NA,0,"5","2009","WD","Normal",11.6036798282387,12870,1,1,0,86,1,3,792,NA,1,0,1,1,0,0,0,0,1,0,0,1,1,1,NA,NA,0,1,0,0,1,1,1,1,0,1,1,0,0,0,NA,1,1,1,1
"679","20","RL",80,11844,"Pave",NA,"IR1","Lvl","Inside","Gtl","StoneBr","Norm","Norm","1Fam","1Story",8,5,2008,2008,"Hip","CompShg","VinylSd","VinylSd","Stone",464,4,3,"PConc",6,3,2,1,0,1,0,2046,2046,"GasA",5,"Y","SBrkr",2046,0,0,2046,0,0,2,1,3,1,4,7,7,1,4,"Attchd",2008,3,3,834,3,3,1,322,82,0,0,0,0,NA,NA,NA,0,"7","2009","New","Partial",12.8279923168018,21810,0,1,0,2,1,1,2046,NA,0,0,1,1,0,0,0,0,1,0,0,0,0,0,NA,NA,1,1,0,0,1,1,1,1,0,1,1,1,1,1,NA,0,1,1,1
"680","20","RL",0,9945,"Pave",NA,"IR1","Lvl","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1961,1961,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",57,3,3,"CBlock",3,3,0,3,827,1,0,161,988,"GasA",3,"Y","SBrkr",988,0,0,988,1,0,1,0,3,1,3,5,7,0,0,"Detchd",1963,1,2,572,3,3,1,0,0,0,0,0,0,NA,NA,NA,0,"10","2007","WD","Normal",11.7636841833174,14526,0,1,0,49,3,46,988,NA,1,0,0,1,0,0,0,0,1,0,0,1,0,0,NA,NA,0,1,1,0,1,1,1,1,0,1,1,0,1,1,NA,0,1,1,1
"681","120","RL",50,8012,"Pave",NA,"Reg","Lvl","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1980,1980,"Gable","CompShg","Plywood","Plywood","None",0,3,3,"CBlock",4,3,0,4,543,4,119,261,923,"GasA",3,"Y","SBrkr",923,0,0,923,0,0,2,0,2,1,3,5,7,1,3,"Attchd",1980,2,1,264,3,3,1,80,0,0,0,0,0,NA,NA,NA,0,"5","2010","WD","Normal",11.870599909242,12098,0,1,0,30,0,30,923,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,1,1,1,1,1,1,1,1,0,1,1,1,1,1,NA,1,1,1,1
"682","50","RH",55,4500,"Pave","Pave","IR2","Bnk","Inside","Gtl","SWISU","Norm","Norm","1Fam","1.5Fin",5,5,1932,2000,"Gable","CompShg","VinylSd","Stucco","None",0,3,3,"BrkTil",3,3,0,3,182,1,0,611,793,"GasA",5,"Y","SBrkr",848,672,0,1520,0,0,1,0,3,1,3,6,7,0,0,"Detchd",1968,1,1,281,3,3,1,0,0,56,0,0,0,NA,NA,NA,0,"7","2009","WD","Abnorml",11.9793853224676,9518,1,1,0,78,1,9,1520,NA,1,0,0,1,0,0,0,0,1,0,0,1,0,0,NA,NA,0,1,1,0,1,1,1,1,0,1,1,0,1,1,NA,0,0,1,1
"683","120","RL",0,2887,"Pave",NA,"Reg","HLS","Inside","Gtl","ClearCr","Norm","Norm","1Fam","1Story",6,5,1996,1997,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"PConc",4,3,2,6,1003,1,0,288,1291,"GasA",5,"Y","SBrkr",1291,0,0,1291,1,0,1,0,2,1,4,6,7,1,4,"Attchd",1996,1,2,431,3,3,1,307,0,0,0,0,0,NA,NA,NA,0,"11","2008","WD","Normal",12.0610468734799,8789,1,1,0,14,2,11,1291,NA,1,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,0,1,1,0,1,1,1,1,0,1,1,1,1,1,NA,1,0,1,1
"684","20","RL",90,11248,"Pave",NA,"IR1","Lvl","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",9,5,2002,2002,"Hip","CompShg","VinylSd","VinylSd","Stone",215,4,3,"PConc",4,3,3,6,1059,1,0,567,1626,"GasA",5,"Y","SBrkr",1668,0,0,1668,1,0,2,0,3,1,4,7,7,1,3,"Attchd",2002,3,3,702,3,3,1,257,45,0,0,0,0,NA,NA,NA,0,"7","2007","WD","Normal",12.5602444592508,19145,0,1,0,8,3,5,1668,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,NA,0,1,1,1
"685","60","RL",58,16770,"Pave",NA,"IR2","Lvl","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",30,4,3,"PConc",4,3,0,1,0,1,0,1195,1195,"GasA",4,"Y","SBrkr",1195,644,0,1839,0,0,2,1,4,1,3,7,7,0,0,"Attchd",1998,3,2,486,3,3,1,0,81,0,0,0,0,NA,NA,NA,0,"6","2010","WD","Normal",12.3059179804999,23493,0,1,0,12,0,12,1839,NA,0,0,1,1,0,0,0,0,1,0,0,1,0,0,NA,NA,1,1,0,0,1,1,1,1,0,1,1,0,1,1,NA,0,1,1,1
"686","160","RL",0,5062,"Pave",NA,"IR1","Lvl","CulDSac","Gtl","StoneBr","Norm","Norm","TwnhsE","2Story",7,5,1984,1984,"Gable","CompShg","HdBoard","HdBoard","None",0,4,3,"CBlock",4,3,2,6,828,2,182,180,1190,"GasA",4,"Y","SBrkr",1190,900,0,2090,1,0,2,0,3,1,4,6,6,1,3,"Attchd",1984,3,2,577,3,3,1,219,0,0,0,0,0,NA,NA,NA,0,"9","2007","WD","Normal",12.2428866186529,12418,0,1,0,26,3,23,2090,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,0,1,1,1,1,1,NA,0,1,1,1
"687","60","FV",84,10207,"Pave",NA,"Reg","Lvl","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,6,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,0,1,0,1,0,874,874,"GasA",5,"Y","SBrkr",874,887,0,1761,0,0,3,0,3,1,4,7,7,0,0,"Attchd",2007,3,2,578,3,3,1,144,105,0,0,0,0,NA,NA,NA,0,"8","2007","New","Partial",12.336552511981,16388,0,0,1,3,3,0,1761,NA,0,0,1,1,0,0,0,0,1,0,0,1,0,0,NA,NA,1,1,0,0,1,1,1,1,0,1,1,0,1,1,NA,1,1,1,1
"688","160","FV",0,5105,"Pave",NA,"IR2","Lvl","FR2","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2004,2004,"Gable","CompShg","MetalSd","MetalSd","None",0,4,3,"PConc",4,3,0,6,239,1,0,312,551,"GasA",5,"Y","SBrkr",551,551,0,1102,0,0,2,1,2,1,4,4,7,0,0,"Detchd",2004,1,2,480,3,3,1,0,60,0,0,0,0,NA,NA,NA,0,"3","2007","WD","Normal",11.9103584013811,8951,0,1,0,6,3,3,1102,NA,1,0,0,1,0,0,0,0,1,0,0,1,0,0,NA,NA,0,1,1,0,1,1,1,1,0,1,1,0,1,1,NA,0,1,1,1
"689","20","RL",60,8089,"Pave",NA,"Reg","HLS","Inside","Gtl","StoneBr","Norm","Norm","1Fam","1Story",8,6,2007,2007,"Gable","CompShg","MetalSd","MetalSd","BrkFace",0,4,3,"PConc",4,3,3,6,945,1,0,474,1419,"GasA",5,"Y","SBrkr",1419,0,0,1419,1,0,2,0,2,1,4,7,7,1,4,"Attchd",2007,2,2,567,3,3,1,140,0,0,0,0,0,NA,NA,NA,0,"10","2007","New","Partial",12.8790171187726,14532,0,0,1,3,3,0,1419,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,NA,1,0,1,1
"690","120","RL",61,7577,"Pave",NA,"IR1","Lvl","Corner","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",6,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",256,4,3,"PConc",4,3,3,5,20,1,0,1342,1362,"GasA",5,"Y","SBrkr",1362,0,0,1362,0,0,2,0,2,1,4,6,7,1,4,"Attchd",2005,2,2,460,3,3,1,192,28,0,0,0,0,NA,NA,NA,0,"6","2007","WD","Normal",12.1792151913603,14022,1,1,0,5,3,1,1362,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,NA,0,1,1,1
"691","120","RM",0,4426,"Pave",NA,"Reg","Lvl","Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story",6,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",147,4,3,"PConc",4,3,6,6,697,1,0,151,848,"GasA",5,"Y","SBrkr",848,0,0,848,1,0,1,0,1,1,4,3,7,1,3,"Attchd",2004,2,2,420,3,3,1,149,0,0,0,0,0,NA,NA,NA,0,"5","2008","WD","Normal",11.8565151693603,8534,0,1,0,6,2,4,848,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1
"692","60","RL",104,21535,"Pave",NA,"IR1","Lvl","Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story",10,6,1994,1995,"Gable","WdShngl","HdBoard","HdBoard","BrkFace",1170,6,3,"PConc",6,3,6,6,1455,1,0,989,2444,"GasA",5,"Y","SBrkr",2444,1872,0,1515.46369863014,0,1,3,1,4,1,6,10,7,2,6,"Attchd",1994,3,3,832,3,3,1,382,50,0,0,0,0,NA,NA,NA,0,"1","2007","WD","Normal",13.5344730282312,34792.4636986301,1,1,0,16,3,12,4316,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,NA,0,1,1,1
"693","60","RL",42,26178,"Pave",NA,"IR1","Lvl","Inside","Mod","Timber","Norm","Norm","1Fam","2Story",7,5,1989,1990,"Hip","CompShg","MetalSd","MetalSd","BrkFace",293,4,3,"PConc",4,3,6,6,965,1,0,245,1210,"GasA",5,"Y","SBrkr",1238,1281,0,2519,1,0,2,1,4,1,4,9,7,2,4,"Attchd",1989,2,2,628,3,3,1,320,27,0,0,0,0,NA,NA,NA,0,"4","2006","WD","Normal",12.7218858108072,34946,1,1,0,21,4,16,2519,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,NA,0,1,0,1
"694","30","RL",60,5400,"Pave",NA,"Reg","Lvl","Corner","Sev","OldTown","Norm","Norm","1Fam","1Story",5,6,1921,1968,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"BrkTil",3,3,0,1,0,1,0,1073,1073,"GasA",5,"Y","SBrkr",1073,0,0,1073,0,0,1,0,2,1,3,4,7,0,0,"Detchd",1968,1,1,326,3,3,1,0,0,112,0,0,0,NA,NA,NA,0,"12","2006","WD","Abnorml",11.5943211031742,10190,1,1,0,89,4,38,1073,NA,1,0,1,1,0,0,0,0,1,0,0,1,0,0,NA,NA,0,1,0,0,1,1,1,1,0,1,1,0,1,1,NA,1,1,0,1
"695","50","RM",51,6120,"Pave",NA,"Reg","Lvl","Corner","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,6,1936,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,2,"BrkTil",3,3,0,1,0,1,0,927,927,"GasA",3,"Y","SBrkr",1067,472,0,1539,0,0,1,1,3,1,3,5,7,0,0,"Detchd",1995,1,2,576,3,3,1,112,0,0,0,0,0,NA,3,NA,0,"4","2009","WD","Normal",11.8600549960654,11791,1,1,0,74,1,59,1539,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,NA,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,NA,1,1,1,1
"696","20","RL",54,13811,"Pave",NA,"IR1","Lvl","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",6,6,1987,1987,"Gable","CompShg","HdBoard","HdBoard","BrkFace",72,3,3,"CBlock",4,4,0,6,980,2,40,92,1112,"GasA",4,"Y","SBrkr",1137,0,0,1137,1,0,2,0,2,1,4,5,7,1,3,"Attchd",1987,1,2,551,3,3,1,125,0,0,0,0,0,NA,NA,NA,0,"7","2006","WD","Normal",12.0782392740203,19111,0,1,0,23,4,19,1137,NA,1,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,0,1,1,0,1,1,1,1,0,1,1,1,1,1,NA,0,1,1,1
"697","30","RM",50,6000,"Pave",NA,"Reg","Lvl","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",5,7,1921,1950,"Gable","CompShg","Wd Sdng","Wd Shng","None",0,3,3,"CBlock",3,3,0,2,616,1,0,0,616,"GasA",4,"Y","SBrkr",616,0,0,616,0,0,1,0,2,1,3,4,7,0,0,"Detchd",1921,1,1,205,3,3,1,0,0,129,0,0,0,NA,NA,NA,0,"6","2006","WD","Normal",11.3963916487143,8848,1,1,0,89,4,56,616,NA,1,0,1,1,0,0,0,0,1,0,0,1,0,0,NA,NA,0,1,0,0,1,1,1,1,0,1,1,0,1,1,NA,1,1,1,1
"698","20","RL",57,6420,"Pave",NA,"IR1","Lvl","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,7,1952,1952,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"PConc",6,4,2,2,210,5,551,219,980,"GasA",2,"Y","FuseA",1148,0,0,1148,0,1,1,0,2,1,3,6,7,0,0,"Detchd",1952,1,1,308,3,3,1,0,0,0,0,0,0,NA,NA,NA,0,"9","2006","WD","Normal",11.7239964350502,11041,0,1,0,58,4,54,1148,NA,1,0,1,0,0,0,0,0,1,1,0,1,0,0,NA,NA,0,1,0,1,1,1,1,1,0,0,1,0,1,1,NA,0,1,1,0
"699","20","RL",65,8450,"Pave",NA,"Reg","Lvl","Inside","Gtl","Sawyer","RRAe","Norm","1Fam","1Story",5,8,1965,2009,"Gable","CompShg","MetalSd","MetalSd","None",0,3,4,"CBlock",3,3,0,6,553,4,117,224,894,"GasA",5,"Y","SBrkr",894,0,0,894,1,0,1,0,3,1,3,5,7,1,4,"Detchd",1973,1,1,336,3,3,1,416,144,0,0,0,0,NA,3,NA,0,"4","2010","WD","Normal",11.8386256046095,12987,1,1,0,45,0,1,894,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,NA,1,1,1,1
"700","120","FV",59,4282,"Pave","Pave","IR2","Lvl","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",7,5,2004,2004,"Gable","CompShg","MetalSd","MetalSd","None",0,4,3,"PConc",4,3,2,6,16,1,0,1375,1391,"GasA",5,"Y","SBrkr",1391,0,0,1391,0,0,2,0,2,1,4,5,7,0,0,"Attchd",2004,2,2,530,3,3,1,156,158,0,0,0,0,NA,NA,NA,0,"7","2008","WD","Normal",12.1858699382127,10749,0,1,0,6,2,4,1391,NA,0,0,0,1,0,0,0,0,1,0,0,1,0,0,NA,NA,1,1,1,0,1,1,1,1,0,1,1,0,1,1,NA,0,1,1,1
